Signal Time,Game,Player,Market,Side,Line,Odds,Book,EV %,Hit Rate %,Num Games,Baba Lock?,Confirmation Books,Player ID,Event ID,Commence Time,Market Key,Resolved?,Actual Outcome,Actual Stat,Resolved Time,Notes
2026-03-01T13:09:52.454775-05:00,DAL Mavericks vs OKC Thunder (8:10 PM EST),Daniel Gafford,Points Rebounds,Over,15.5,-105,BetMGM,3.92,40.0,10,False,"FD at -132, DK at -124, ESPN at -120",666577,3d268484ec4724f35d87620826643242,2026-03-02T01:10:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-02T07:12:24.876874+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:13:06.414636-05:00,DEN Nuggets vs MIN Timberwolves (3:40 PM EST),Jamal Murray,Assists,Over,6.5,-115,BetMGM,4.6,50.0,10,False,"FD at -146, DK at -138, ESPN at -140, Pinnacle at -141",335,25a45928a3d4b8a0d492283f6f434421,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:13:13.639102-05:00,IND Pacers vs MEM Grizzlies (5:10 PM EST),Ben Sheppard,Rebounds,Over,3.5,100,HardRockBet,5.79,40.0,10,False,"FD at -128, DK at -112, ESPN at -115",56677861,1ac567e2d0cf71fd4c1de0ff58cb9a0a,2026-03-01T22:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T04:11:48.729844+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:13:17.371205-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),Nickeil Alexander-Walker,Rebounds Assists,Under,7.5,105,HardRockBet,2.5,40.0,10,False,"FD at -114, DK at -122, ESPN at -105",666400,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_rebounds_assists,True,Win,7,2026-03-02T05:12:02.081226+00:00,
2026-03-01T13:17:08.866618-05:00,LAC Clippers vs NOP Pelicans (9:10 PM EST),Kris Dunn,Rebounds,Over,3.5,-130,BetMGM,2.36,50.0,10,False,"FD at -162, DK at -161, ESPN at -165",139,7ef96743c87da2d41e5269fb5d3ac078,2026-03-02T02:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T08:12:37.983154+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:20:53.490374-05:00,LAC Clippers vs NOP Pelicans (9:10 PM EST),John Collins,Points,Over,15.5,108,BallyBet,4.0,50.0,10,False,"FD at -114, DK at -107, ESPN at -115",101,7ef96743c87da2d41e5269fb5d3ac078,2026-03-02T02:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:12:37.983154+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:20:55.279188-05:00,LAC Clippers vs NOP Pelicans (9:10 PM EST),John Collins,Points,Over,15.5,108,BetRivers,4.0,50.0,10,False,"FD at -114, DK at -107, ESPN at -115",101,7ef96743c87da2d41e5269fb5d3ac078,2026-03-02T02:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:12:37.983154+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:20:57.054416-05:00,LAC Clippers vs NOP Pelicans (9:10 PM EST),John Collins,Points,Over,15.5,108,BetParx,4.0,50.0,10,False,"FD at -114, DK at -107, ESPN at -115",101,7ef96743c87da2d41e5269fb5d3ac078,2026-03-02T02:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:12:37.983154+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:21:08.124289-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Luka Doncic,Threes,Under,3.5,110,DraftKings,9.02,30.0,10,False,"FD at -125, DK at 110, ESPN at -120, Pinnacle at -110",132,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:21:10.171164-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Luka Doncic,Threes,Under,3.5,100,BetMGM,3.83,30.0,10,False,"FD at -125, DK at 110, ESPN at -120",132,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:28:50.372364-05:00,IND Pacers vs MEM Grizzlies (5:10 PM EST),Andrew Nembhard,Points Rebounds,Under,20.5,105,BetMGM,2.5,30.0,10,False,"FD at -113, DK at -112, ESPN at -115",38017507,1ac567e2d0cf71fd4c1de0ff58cb9a0a,2026-03-01T22:10:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-02T04:11:48.729844+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:29:12.948508-05:00,BOS Celtics vs PHI 76ers (6:10 PM EST),VJ Edgecombe,Assists,Under,3.5,-109,BetParx,3.9,70.0,10,False,"FD at -138, DK at -126, ESPN at -130",1057261935,7129ee2856df2237632c277ccbc657f7,2026-03-01T23:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:29:14.490032-05:00,BOS Celtics vs PHI 76ers (6:10 PM EST),VJ Edgecombe,Assists,Under,3.5,-110,BetRivers,3.45,70.0,10,False,"FD at -138, DK at -126, ESPN at -130",1057261935,7129ee2856df2237632c277ccbc657f7,2026-03-01T23:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:29:43.652731-05:00,DAL Mavericks vs OKC Thunder (8:10 PM EST),Cason Wallace,Rebounds,Under,3.5,-132,BetParx,3.78,30.0,10,False,"FD at -172, DK at -152, ESPN at -150",56677833,3d268484ec4724f35d87620826643242,2026-03-02T01:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T07:12:24.876874+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:30:10.426709-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Marcus Smart,Points,Under,7.5,101,DraftKings,2.91,50.0,10,False,"FD at -122, DK at 101, ESPN at -120",420,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:41:37.315388-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Points,Over,16.5,-105,HardRockBet,3.27,30.0,10,False,"FD at -128, ESPN at -125",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:41:39.529038-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Points,Over,16.5,-105,BetMGM,3.27,30.0,10,False,"FD at -128, ESPN at -125",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:41:46.084121-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Dennis Schroder,Assists,Over,5.5,100,BetMGM,2.91,30.0,10,False,"FD at -120, ESPN at -125, Pinnacle at -119",409,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:41:52.601725-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jaylon Tyson,Rebounds Assists,Over,7.5,-105,HardRockBet,3.27,20.0,10,False,"FD at -128, DK at -129, ESPN at -125",1028028993,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:42:13.424697-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),Jrue Holiday,Rebounds,Under,4.5,105,HardRockBet,3.74,40.0,10,False,"FD at -118, DK at -119, ESPN at -115",214,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:42:24.495553-05:00,BOS Celtics vs PHI 76ers (6:10 PM EST),Baylor Scheierman,Rebounds,Under,4.5,102,FanDuel,8.26,30.0,10,False,"ESPN at -140, DK at -129",1028028434,7129ee2856df2237632c277ccbc657f7,2026-03-01T23:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:42:53.903880-05:00,ORL Magic vs DET Pistons (6:10 PM EST),Tristan da Silva,Threes,Under,1.5,105,BetMGM,2.5,50.0,10,False,"FD at -114, DK at -114, ESPN at -110",1028025497,4d40482f62b199752b8b264572ff8460,2026-03-01T23:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:43:30.692588-05:00,LAC Clippers vs NOP Pelicans (9:10 PM EST),Brook Lopez,Threes,Over,1.5,-120,HardRockBet,7.47,40.0,10,False,"FD at -168, DK at -156, ESPN at -140",283,7ef96743c87da2d41e5269fb5d3ac078,2026-03-02T02:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T08:12:37.983154+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:43:44.476938-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Austin Reaves,Assists,Under,4.5,-106,DraftKings,2.64,70.0,10,False,"FD at -130, DK at -106, ESPN at -130",17553995,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:43:55.066442-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Luka Doncic,Threes,Under,3.5,100,HardRockBet,3.83,30.0,10,False,"FD at -125, DK at 103, ESPN at -110, Pinnacle at -114",132,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:46:57.965107-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jaylon Tyson,Rebounds Assists,Over,7.5,-105,BetMGM,3.27,20.0,10,False,"FD at -128, DK at -129, ESPN at -125",1028028993,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:47:12.043365-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Kyle Kuzma,Rebounds Assists,Under,7.5,-110,HardRockBet,3.62,60.0,10,False,"FD at -136, DK at -129, ESPN at -125",265,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:47:14.245082-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Kyle Kuzma,Rebounds Assists,Under,7.5,-110,BetMGM,3.62,60.0,10,False,"FD at -136, DK at -129, ESPN at -125",265,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:47:22.502474-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),C.J. McCollum,Threes,Under,2.5,110,BetMGM,6.27,50.0,10,False,"FD at -118, DK at -106, ESPN at -105, Pinnacle at -107",303,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:47:29.945150-05:00,BOS Celtics vs PHI 76ers (6:10 PM EST),Neemias Queta,Points Rebounds,Over,16.5,100,BetMGM,4.82,30.0,10,False,"FD at -128, DK at -114, ESPN at -115",17553967,7129ee2856df2237632c277ccbc657f7,2026-03-01T23:10:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:50:38.088509-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Terance Mann,Assists,Over,2.5,-120,DraftKings,3.24,40.0,10,False,"FD at -148, DK at -120, ESPN at -150",666743,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Win,4,2026-03-02T02:41:09.448954+00:00,
2026-03-01T13:50:41.469207-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-122,BetRivers,1.81,60.0,10,False,"FD at -146, DK at -161, ESPN at -150",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:50:43.669049-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-122,BallyBet,1.81,60.0,10,False,"FD at -146, DK at -161, ESPN at -150",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:50:45.496269-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-122,BetParx,1.81,60.0,10,False,"FD at -146, DK at -161, ESPN at -150",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:50:57.730902-05:00,DAL Mavericks vs OKC Thunder (8:10 PM EST),Cason Wallace,Points Assists,Under,13.5,100,BetMGM,2.02,30.0,10,False,"FD at -120, DK at -121, ESPN at -120",56677833,3d268484ec4724f35d87620826643242,2026-03-02T01:10:00+00:00,player_points_assists,True,Void,DNP or no data,2026-03-02T07:12:24.876874+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:08.401835-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Terance Mann,Assists,Over,2.5,-120,DraftKings,3.9,40.0,10,False,"FD at -150, DK at -120, ESPN at -150",666743,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Win,4,2026-03-02T02:41:09.448954+00:00,
2026-03-01T13:54:11.180669-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-122,BetRivers,3.13,60.0,10,False,"FD at -150, DK at -161, ESPN at -125",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:14.090619-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-122,BallyBet,3.13,60.0,10,False,"FD at -150, DK at -161, ESPN at -125",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:16.513723-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-122,BetParx,3.13,60.0,10,False,"FD at -150, DK at -161, ESPN at -125",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:18.789570-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-125,theScore,2.01,60.0,10,False,"FD at -150, DK at -161, ESPN at -125",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:21.494485-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-125,BetMGM,2.01,60.0,10,False,"FD at -150, DK at -161, ESPN at -125",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:27.454164-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jaylon Tyson,Rebounds Assists,Over,7.5,-105,HardRockBet,4.08,20.0,10,False,"FD at -130, DK at -129, ESPN at -125",1028028993,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:31.290249-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Rebounds Assists,Over,11.5,-115,HardRockBet,2.93,60.0,10,False,"FD at -140, DK at -139, ESPN at -130",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:33.644811-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jaylon Tyson,Rebounds Assists,Over,7.5,-105,BetMGM,4.08,20.0,10,False,"FD at -130, DK at -129, ESPN at -125",1028028993,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:54:36.045698-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Rebounds Assists,Over,11.5,-115,BetMGM,2.93,60.0,10,False,"FD at -140, DK at -139, ESPN at -130",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:55:03.005426-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),C.J. McCollum,Threes,Under,2.5,105,HardRockBet,3.74,50.0,10,False,"FD at -118, DK at -106, ESPN at -110",303,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:55:22.316166-05:00,DAL Mavericks vs OKC Thunder (8:10 PM EST),Cason Wallace,Points,Under,10.5,-105,HardRockBet,3.92,40.0,10,False,"FD at -132, DK at -132, ESPN at -140, Pinnacle at -139",56677833,3d268484ec4724f35d87620826643242,2026-03-02T01:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T07:12:24.876874+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:55:29.979912-05:00,DAL Mavericks vs OKC Thunder (8:10 PM EST),Isaiah Hartenstein,Rebounds,Under,8.5,100,BetMGM,6.45,70.0,10,False,"FD at -132, DK at -115, ESPN at -115",201,3d268484ec4724f35d87620826643242,2026-03-02T01:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T07:12:24.876874+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:55:37.175173-05:00,DAL Mavericks vs OKC Thunder (8:10 PM EST),Shai Gilgeous-Alexander,Threes,Under,1.5,-171,DraftKings,3.22,80.0,10,True,"FD at -230, DK at -171, ESPN at -250",175,3d268484ec4724f35d87620826643242,2026-03-02T01:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T07:12:24.876874+00:00,No game log found (possible DNP or API delay)
2026-03-01T13:56:03.520321-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Marcus Smart,Points,Under,7.5,100,BetMGM,2.4,50.0,10,False,"FD at -122, DK at 101, ESPN at -120",420,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:04:14.729936-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Dennis Schroder,Assists,Over,5.5,100,BetMGM,3.75,30.0,10,False,"FD at -122, ESPN at -125, Pinnacle at -119",409,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:04:22.366244-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jaylon Tyson,Rebounds Assists,Over,7.5,-105,HardRockBet,3.27,20.0,10,False,"FD at -128, DK at -129, ESPN at -125",1028028993,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:04:25.277856-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jaylon Tyson,Rebounds Assists,Over,7.5,-105,BetMGM,3.27,20.0,10,False,"FD at -128, DK at -129, ESPN at -125",1028028993,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:04:38.791011-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Rebounds,Under,6.5,-120,BetMGM,2.57,90.0,10,False,"FD at -146, DK at -117, ESPN at -150",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:05:14.145362-05:00,BOS Celtics vs PHI 76ers (6:10 PM EST),Sam Hauser,Threes,Under,2.5,102,DraftKings,3.04,60.0,10,False,"FD at -120, DK at 102, ESPN at -115, Pinnacle at -116",17896060,7129ee2856df2237632c277ccbc657f7,2026-03-01T23:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:09:12.584750-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Dennis Schroder,Points,Over,13.5,100,HardRockBet,3.75,10.0,10,False,"FD at -122, DK at -112, ESPN at -125",409,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:09:16.597950-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Rebounds Assists,Over,11.5,-110,HardRockBet,4.37,60.0,10,False,"FD at -138, DK at -139",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:09:18.804050-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Rebounds Assists,Over,11.5,-110,BetMGM,4.37,60.0,10,False,"FD at -138, DK at -139",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:12:24.517853-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),C.J. McCollum,Threes,Under,2.5,105,HardRockBet,3.35,50.0,10,False,"FD at -115, DK at -106, ESPN at -110",303,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:12:29.660326-05:00,ORL Magic vs DET Pistons (6:10 PM EST),Tristan da Silva,Threes,Under,1.5,105,BetMGM,2.5,50.0,10,False,"FD at -113, DK at -114, ESPN at -110",1028025497,4d40482f62b199752b8b264572ff8460,2026-03-01T23:10:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:20:26.315157-05:00,IND Pacers vs MEM Grizzlies (5:10 PM EST),Cam Spencer,Rebounds Assists,Under,7.5,105,HardRockBet,3.35,50.0,10,False,"FD at -115, DK at -106, ESPN at -110",1028048549,1ac567e2d0cf71fd4c1de0ff58cb9a0a,2026-03-01T22:10:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T04:11:48.729844+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:20:34.546089-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),Scoot Henderson,Assists,Over,4.5,-121,BallyBet,4.39,44.44,9,False,"FD at -154, DK at -136, ESPN at -160",56677747,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:20:37.118481-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),Scoot Henderson,Assists,Over,4.5,-120,BetParx,4.78,44.44,9,False,"FD at -154, DK at -136, ESPN at -160",56677747,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:20:39.388876-05:00,ATL Hawks vs POR Blazers (6:10 PM EST),Scoot Henderson,Assists,Over,4.5,-121,BetRivers,4.39,44.44,9,False,"FD at -154, DK at -136, ESPN at -160",56677747,36b7acd903108abf04b18bf6449f45b3,2026-03-01T23:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:23:54.995512-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Noah Clowney,Points Rebounds,Over,16.5,-105,BetMGM,3.27,40.0,10,False,"FD at -128, DK at -127",56677843,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:24:03.144213-05:00,IND Pacers vs MEM Grizzlies (5:10 PM EST),Ben Sheppard,Rebounds,Over,3.5,100,HardRockBet,4.77,40.0,10,False,"FD at -125, DK at -112, ESPN at -115",56677861,1ac567e2d0cf71fd4c1de0ff58cb9a0a,2026-03-01T22:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T04:11:48.729844+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:27:52.946300-05:00,ORL Magic vs DET Pistons (6:10 PM EST),Paolo Banchero,Assists,Under,5.5,-125,HardRockBet,6.09,40.0,10,False,"FD at -166, DK at -155, ESPN at -160",38017683,4d40482f62b199752b8b264572ff8460,2026-03-01T23:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T05:12:02.081226+00:00,No game log found (possible DNP or API delay)
